respondent_id,churned,age,gender,loyalty_level,how_long_a_customer,how_far_away,feel_valued_as_customer,get_often_inspiration,good_product_overview,pick_up_flexibility,fair_prices,looking_forward_to_the_next_12_months,see_improvements_recently,informed_about_new_products,find_productst_i_want,i_enjoy_buying
6785,0,5,2,1,5,2,2,3,2,2,3,1,1,,2,2
6786,0,3,1,,8,,1,1,1,1,1,1,1,1,1,1
6787,0,6,2,1,5,3,4,4,2,2,2,3,2,4,4,4
6788,1,2,1,1,3,,3,5,4,5,2,4,2,,4,3
6789,0,1,2,1,1,1,1,2,2,1,1,1,1,,1,1
679,1,5,2,,6,2,4,2,2,2,4,3,1,,1,2
6790,0,5,2,1,1,2,1,3,3,1,3,1,1,3,3,2
6791,0,3,2,1,1,1,1,1,1,1,1,1,1,,1,1
6792,1,2,2,,3,2,2,4,2,2,2,2,2,,2,2
6793,0,4,2,,5,1,1,1,1,1,1,1,1,,1,1
6794,1,3,2,,5,1,4,4,2,2,5,4,2,,2,2
6795,1,1,2,1,2,2,3,3,2,1,1,2,1,2,2,1
6796,0,2,2,1,1,1,2,2,1,1,1,1,1,,1,1
6797,0,2,1,1,3,1,1,2,2,1,2,1,2,,2,1
6798,0,5,2,1,5,1,2,1,4,1,2,2,2,2,2,2
6799,0,2,1,1,1,1,2,5,5,1,1,2,2,,5,2
68,0,5,1,1,5,3,1,1,1,2,1,1,1,,2,2
680,0,5,2,3,7,2,1,1,1,1,2,2,1,,2,2
6800,1,1,2,1,2,1,2,4,5,2,1,3,1,,2,1
6801,0,2,1,1,1,5,1,1,1,1,1,1,1,,1,1
6802,0,5,2,1,6,2,2,2,2,2,4,4,2,,2,2
6803,1,4,1,,6,1,3,3,3,3,5,4,2,,3,3
6804,1,1,2,1,2,3,1,2,2,1,1,2,2,,2,2
6805,0,3,2,,2,1,1,1,2,1,1,1,1,,2,1
6806,0,3,2,2,1,2,5,2,1,4,3,1,1,,2,3
6807,1,4,2,1,2,1,4,4,1,1,1,2,1,,2,2
6808,1,2,1,1,3,1,4,4,5,1,1,1,4,,4,1
6809,1,5,1,1,3,2,1,2,2,2,1,3,1,,1,2
681,0,3,2,3,1,1,1,1,1,2,1,1,1,1,1,1
6810,0,5,,1,5,1,2,2,4,2,2,4,2,2,2,2
6811,0,5,2,1,5,1,1,1,1,1,1,1,1,,1,1
6812,0,2,2,1,3,1,4,2,4,2,1,4,1,,4,2
6813,0,2,1,1,1,3,1,5,2,1,1,2,1,,1,1
6814,0,2,2,1,1,1,1,1,1,1,1,1,1,,1,1
6815,0,3,2,2,5,2,1,1,1,1,1,1,1,,1,1
6816,0,4,1,,4,2,1,1,1,1,4,1,2,,1,1
6817,0,3,2,1,4,2,3,2,2,2,1,3,2,,4,3
6818,1,2,2,1,2,1,4,2,2,2,3,3,2,,4,3
6819,0,1,1,,1,1,1,1,1,2,1,1,1,,1,1
682,1,4,1,1,5,3,4,2,4,2,2,3,2,,2,2
6820,1,1,1,1,1,2,2,2,1,4,3,2,1,1,2,2
6821,1,2,1,,3,2,1,2,1,1,1,4,1,,2,2
6822,0,5,1,1,5,3,1,1,1,1,1,1,1,,1,1
6823,0,4,2,1,5,,3,3,3,2,2,4,1,,5,2
6824,0,3,1,2,5,1,1,1,1,1,1,1,1,,1,1
6825,1,2,,1,2,3,2,2,2,2,1,4,2,,3,3
6826,0,5,1,1,1,2,1,1,5,1,1,1,1,,1,1
6827,1,2,2,1,2,2,5,2,5,2,2,3,4,,5,2
6828,1,2,1,1,1,2,2,2,2,2,2,2,1,,3,3
6829,0,5,2,1,5,1,1,1,2,1,1,1,1,,1,1
683,0,4,2,1,4,2,1,1,1,1,1,1,1,,1,1
6830,0,1,2,,1,2,2,4,2,3,2,1,1,,1,1
6831,1,2,1,1,1,2,2,2,2,1,1,4,1,,2,2
6832,0,1,2,1,1,4,4,5,2,1,2,1,2,5,5,1
6833,0,4,2,1,4,3,4,4,3,4,1,3,1,,4,3
6834,1,3,2,1,2,5,2,5,3,1,2,2,1,,1,1
6835,1,2,1,,2,2,5,5,4,1,4,1,2,,4,4
6836,0,2,1,,3,1,2,3,1,2,1,4,1,,3,3
6837,1,2,1,1,3,1,2,4,2,1,1,4,2,,1,1
6838,1,5,2,1,5,1,3,3,5,5,3,3,2,,4,3
6839,0,4,1,1,5,3,1,1,1,1,1,1,1,,1,1
684,1,2,1,1,3,4,4,1,2,2,4,3,1,2,1,4
6840,0,6,1,1,3,1,2,1,1,1,1,3,1,,2,1
6841,0,2,1,1,1,2,1,1,1,1,1,3,1,,1,1
6842,0,5,2,1,1,1,1,1,2,1,1,1,1,,1,2
6843,0,5,2,1,5,1,5,4,3,2,4,3,2,2,4,2
6844,0,5,2,,6,1,1,1,1,1,1,1,1,,1,1
6845,1,3,1,,4,4,1,2,1,1,4,1,1,,2,1
6846,0,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2
6847,1,2,2,1,1,4,1,1,1,1,1,1,1,,1,1
6848,0,2,2,,2,1,1,1,1,1,1,2,1,,1,1
6849,1,2,2,1,3,1,4,4,3,1,1,2,2,,5,3
685,0,4,1,1,7,3,1,1,1,1,1,2,1,,1,1
6850,1,3,2,,4,1,5,4,5,5,1,2,1,,4,2
6851,1,3,1,2,4,2,4,4,1,4,5,4,2,,5,4
6852,1,3,1,3,1,1,3,3,1,1,4,1,1,,2,2
6853,0,4,2,,6,2,4,2,2,2,4,4,2,,2,2
6854,0,1,2,1,1,2,1,3,4,3,1,2,1,,1,1
6855,0,5,2,1,6,1,1,1,1,1,1,1,1,,1,1
6856,1,3,1,,2,2,2,1,1,2,4,2,1,,1,1
6857,1,2,1,,2,1,5,5,5,2,5,3,2,,5,5
6858,0,3,1,1,4,2,1,1,1,1,1,1,1,,1,1
6859,0,2,1,1,1,4,1,1,1,1,1,1,1,,1,1
686,1,2,1,1,2,1,5,2,2,5,1,3,2,,5,2
6860,1,2,2,1,2,4,5,5,5,5,5,3,1,,1,5
6861,1,2,2,1,3,1,1,3,4,1,1,2,2,,2,2
6862,1,2,1,,1,3,4,2,4,2,4,1,2,,2,2
6863,0,2,1,1,1,1,2,2,5,2,1,2,1,,2,1
6864,0,2,2,,1,2,1,1,2,1,1,1,1,,1,1
6865,0,2,2,1,1,2,1,1,1,2,1,1,1,,1,1
6866,0,1,1,1,1,2,1,2,1,1,2,1,1,,1,1
6867,0,3,1,1,4,1,1,1,1,1,1,2,1,,2,1
6868,0,1,2,,1,2,1,3,3,2,1,1,1,,2,1
6869,0,5,2,1,2,3,1,1,1,1,1,1,1,,2,1
687,0,5,2,1,3,1,3,3,4,3,2,3,2,3,3,3
6870,0,2,2,1,1,1,1,1,4,1,1,2,1,,2,1
6871,0,3,2,1,2,4,1,1,1,5,1,3,1,,1,1
6872,0,2,2,1,2,3,1,4,3,3,1,1,2,,1,3
6873,0,6,2,,8,1,2,2,3,1,4,2,2,,1,3
6874,0,1,2,1,1,1,1,2,2,2,1,1,1,,2,2
6875,1,3,2,1,4,2,4,3,2,5,2,4,2,,3,2
6876,1,1,2,1,1,3,1,1,1,1,1,2,1,4,4,1
6877,0,6,2,,6,2,2,1,1,1,2,1,1,,1,1
6878,0,6,1,1,3,1,2,3,4,1,2,1,2,5,2,2
6879,0,3,1,2,1,2,2,1,1,1,1,1,1,,2,1
688,1,2,1,,2,1,3,2,4,4,3,4,1,,4,4
6880,0,2,2,1,2,1,1,2,2,2,1,2,1,,1,1
6881,1,2,2,,3,2,5,5,2,1,5,1,2,,5,5
6882,0,2,1,,2,2,1,1,1,1,1,1,1,,1,1
6883,1,2,1,,2,3,2,5,4,2,5,2,2,,2,4
6884,0,4,2,1,4,3,1,1,1,1,1,1,1,,1,1
6885,0,2,1,,1,2,2,2,2,2,1,1,2,,2,2
6886,1,2,1,1,2,3,3,1,3,5,5,4,1,,3,1
6887,1,2,4,1,1,2,2,2,5,5,4,2,1,,2,3
6888,0,2,2,1,3,1,5,2,5,5,1,2,1,,2,2
6889,0,5,1,1,1,1,1,1,1,1,1,1,1,,1,1
689,1,2,,,2,3,4,5,5,2,5,3,4,,3,3
6890,0,5,2,,2,2,2,1,3,1,3,1,1,,1,1
6891,0,3,1,2,2,1,1,1,1,1,1,1,1,,1,1
6892,1,4,1,,1,1,2,2,2,5,5,2,1,,2,2
6893,0,5,1,,1,2,1,2,1,1,2,1,1,,1,1
6894,0,1,2,1,2,2,2,3,3,2,1,2,2,,3,2
6895,0,5,2,1,4,2,2,2,2,1,4,2,1,,1,2
6896,0,5,2,1,3,2,2,5,1,1,1,4,1,,2,1
6897,0,6,2,,6,4,1,1,2,1,1,1,2,,1,1
6898,0,2,2,1,2,2,1,3,2,1,1,2,2,,3,2
6899,0,5,2,2,3,2,2,2,2,1,3,1,1,,2,2
69,0,4,2,,5,1,2,1,2,1,3,1,2,,2,1
690,1,2,2,1,1,2,2,4,1,1,1,1,2,,1,1
6900,0,2,2,1,2,3,2,1,3,1,1,2,1,3,2,1
6901,0,4,1,2,3,4,1,1,2,1,1,1,1,,1,1
6902,1,2,2,1,3,2,1,5,5,5,1,3,5,,5,1
6903,1,2,1,1,2,2,5,2,2,4,2,1,2,,4,4
6904,1,4,1,3,4,2,2,2,1,1,4,3,1,,1,2
6905,1,2,2,1,2,2,3,4,4,4,1,2,1,4,3,1
6906,1,1,1,,2,3,0,0,0,0,0,1,0,,0,0
6907,1,2,2,1,3,2,2,1,2,1,1,1,1,,4,2
6908,0,2,1,,1,4,1,4,2,1,1,4,2,,4,1
6909,0,1,1,,1,1,1,2,2,2,2,4,1,,1,2
691,1,5,2,,4,1,2,2,1,1,2,1,1,,2,2
6910,1,3,2,1,3,2,5,1,2,1,1,4,1,,4,2
6911,1,5,,,5,,2,2,1,4,2,1,1,,2,1
6912,0,1,1,,1,2,1,2,2,2,2,1,2,,2,1
6913,0,1,1,,1,3,1,3,2,4,4,1,1,,1,1
6914,0,4,2,2,2,3,1,1,1,2,1,1,1,,1,1
6915,1,2,1,1,2,6,5,5,5,3,5,3,2,,3,3
6916,0,3,1,2,4,2,1,1,1,1,1,1,1,,1,1
6917,0,2,1,1,4,1,1,1,5,1,1,2,1,,4,1
6918,1,2,1,1,4,2,2,2,2,1,1,3,1,,1,1
6919,0,4,2,2,5,1,1,1,1,1,5,3,1,,2,1
692,1,2,2,,2,2,2,4,3,1,4,2,1,,1,2
6920,0,4,2,1,4,2,2,2,1,2,1,1,1,,1,1
6921,1,2,2,1,3,3,4,2,4,5,1,3,3,,5,2
6922,1,1,2,,1,2,2,2,2,2,2,2,2,,2,2
6923,1,1,2,1,2,1,2,1,1,4,1,2,1,,1,1
6924,0,2,2,,1,2,1,1,1,1,1,1,1,,1,1
6925,0,5,2,1,4,1,4,2,3,1,2,4,2,,2,2
6926,0,2,2,1,1,2,1,4,2,1,1,1,1,,1,1
6927,0,1,2,,1,2,3,1,4,1,1,1,1,,2,1
6928,0,2,1,1,2,1,1,2,2,2,2,4,1,,1,1
6929,1,2,1,1,2,2,2,1,4,2,1,1,2,,1,2
693,1,4,2,1,2,1,1,2,2,1,2,1,1,,2,2
6930,1,4,2,,5,3,5,3,4,5,5,4,2,,3,3
6931,1,2,2,,2,5,3,4,2,1,4,1,1,,2,2
6932,1,3,1,,5,4,2,4,4,5,5,3,1,,2,5
6933,0,4,2,1,1,2,1,1,1,1,1,1,1,,1,1
6934,0,3,1,,4,2,1,1,1,1,1,1,1,,1,1
6935,0,5,2,1,4,3,1,1,1,1,1,1,1,,1,1
6936,0,6,2,,5,3,1,1,1,1,2,1,1,,1,1
6937,0,3,2,1,4,4,1,1,1,1,1,3,1,,1,1
6938,0,5,2,,2,1,1,1,1,1,1,1,1,,1,1
6939,1,2,,,2,3,4,3,4,1,4,2,3,,3,3
694,0,3,2,,4,2,1,1,2,3,4,1,1,,1,1
6940,0,3,2,3,1,4,2,2,2,2,2,1,1,2,2,2
6941,0,2,1,2,4,2,2,1,1,1,1,1,1,,1,1
6942,1,2,2,1,3,4,5,2,2,1,1,4,2,,3,2
6943,1,2,,1,3,1,1,5,5,1,2,2,2,,5,5
6944,1,1,2,,1,4,5,5,5,4,1,2,1,,1,2
6945,0,6,1,,2,1,3,3,4,4,2,2,2,,2,2
6946,0,2,1,,3,1,2,1,3,3,3,2,1,,1,1
6947,1,3,1,1,4,5,1,1,1,1,5,1,1,,1,1
6948,0,2,1,,3,2,2,2,2,1,4,2,2,,4,2
6949,0,2,2,,2,3,2,4,4,1,5,2,1,,2,1
695,0,4,1,,4,1,5,5,1,1,5,1,1,,1,5
6950,0,2,1,,3,1,1,2,2,1,1,4,1,,1,1
6951,0,2,1,1,3,,2,2,4,2,4,3,2,2,2,2
6952,1,2,1,1,1,1,4,4,1,5,4,3,2,,4,1
6953,0,6,2,,8,2,1,1,2,2,2,1,1,,1,1
6954,1,3,,1,1,1,2,5,3,2,2,2,3,,5,5
6955,1,2,1,,2,2,2,4,4,1,1,2,1,,5,1
6956,0,2,1,1,1,1,1,4,2,4,1,2,1,,1,1
6957,1,2,1,1,2,2,2,2,2,4,1,1,1,2,3,2
6958,1,2,,1,2,,4,3,4,4,2,3,2,3,4,3
6959,0,3,2,1,2,2,1,1,1,1,1,1,1,,1,1
696,1,2,1,,2,2,2,4,4,5,5,3,2,,2,4
6960,1,2,1,1,3,2,4,5,2,2,2,3,2,,5,4
6961,1,3,1,,2,5,1,2,3,1,4,1,1,,1,1
6962,1,2,2,1,3,3,5,5,1,5,4,3,1,5,5,3
6963,1,1,2,1,2,3,5,5,4,5,2,3,2,5,4,2
6964,0,4,2,2,7,1,1,2,1,1,2,1,1,2,1,1
6965,0,1,1,,1,1,1,1,1,1,1,1,1,,1,1
6966,0,5,2,1,2,1,1,1,1,1,1,1,1,,1,1
6967,0,6,1,1,8,5,1,1,1,1,1,4,1,,1,1
6968,0,3,,1,2,,2,2,4,1,4,2,2,,2,2
6969,0,5,2,1,4,2,1,2,1,1,1,1,1,,1,1
697,1,2,1,,2,3,3,1,1,2,5,3,1,,2,1
6970,0,4,2,1,4,2,2,1,2,1,2,1,2,3,2,1
6971,0,2,2,1,2,2,1,2,1,2,1,1,1,,1,1
6972,1,4,1,1,3,1,5,5,5,5,5,3,3,5,5,5
6973,0,6,2,1,8,4,1,1,1,2,1,1,1,,1,2
6974,1,2,2,1,1,2,3,4,4,2,1,2,1,,2,2
6975,1,4,1,1,4,1,5,1,5,4,2,3,4,,5,5
6976,0,2,1,1,1,2,2,2,1,2,1,2,1,,2,1
6977,0,2,1,1,4,,1,1,1,1,1,1,1,1,1,1
6978,0,3,1,1,2,4,1,1,1,1,1,1,1,,1,1
6979,1,6,2,1,5,4,2,3,2,2,2,2,2,2,2,1
698,1,4,2,1,4,2,2,2,3,1,2,3,2,3,2,2
6980,0,5,2,1,2,3,3,3,3,1,1,1,2,,1,1
6981,1,0,,1,4,1,5,2,4,2,2,3,2,,2,2
6982,1,5,1,,7,4,2,3,2,2,2,4,1,,3,3
6983,0,2,1,,1,2,5,1,5,3,3,1,1,,1,1
6984,0,2,1,1,2,1,1,1,2,2,1,2,1,,4,5
6985,0,3,1,1,2,3,2,2,2,4,2,1,1,,2,1
6986,1,2,,1,2,1,2,4,3,1,2,2,2,,2,1
6987,0,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1
6988,0,3,2,1,1,4,1,2,2,2,1,1,2,,2,2
6989,1,3,,1,5,1,5,5,5,5,5,3,4,2,5,5
699,0,2,1,1,1,2,1,5,5,1,1,1,1,1,1,1
6990,0,2,2,1,4,1,2,3,2,2,1,3,2,,2,3
6991,1,2,1,,2,1,3,5,5,2,3,2,2,,2,2
6992,0,2,1,,1,2,1,1,1,1,1,1,1,,1,1
6993,0,4,2,,1,2,1,1,2,1,1,1,1,,1,1
6994,1,5,2,1,4,1,1,2,1,1,1,3,1,1,1,1
6995,0,5,2,1,7,2,1,1,1,5,5,1,1,5,1,1
6996,0,3,1,,4,4,1,1,1,1,1,1,1,,1,1
6997,0,6,2,1,4,1,3,3,4,2,2,3,2,,4,2
6998,1,2,2,,2,6,1,2,4,1,1,2,2,,3,2
6999,1,2,1,,1,3,2,5,2,2,4,2,2,,2,2
7,0,5,1,1,4,1,4,5,4,4,3,3,1,4,2,3
70,1,3,1,,5,1,1,2,1,1,4,2,2,,1,1
700,0,3,2,1,2,1,3,1,1,1,2,1,1,,3,2
7000,0,6,2,,4,2,4,1,1,2,1,1,1,,1,1
7001,0,2,4,,1,4,1,2,1,1,2,1,1,,2,3
7002,1,3,,1,3,2,5,4,1,5,5,3,1,,1,1
7003,0,2,1,1,1,4,1,1,1,1,1,1,1,,2,1
7004,0,2,1,,1,2,1,2,2,2,1,1,1,,2,1
7005,0,1,1,1,1,2,1,1,1,1,1,1,1,,1,1
7006,1,3,2,3,1,3,1,1,1,1,1,3,1,5,1,1
7007,0,1,1,,1,2,1,2,1,1,1,1,1,,1,1
7008,1,3,2,1,3,,3,3,3,1,3,4,1,1,3,1
7009,1,5,1,1,4,1,5,5,5,1,1,3,1,3,5,5
701,1,5,2,1,4,2,5,5,2,3,3,3,1,3,3,3
7010,1,3,2,1,5,2,5,5,4,1,1,3,1,1,2,4
7011,1,5,2,1,5,1,5,5,5,2,2,3,1,,5,5
7012,0,5,2,1,5,1,1,2,4,2,1,2,2,2,2,2
7013,1,3,1,1,3,1,5,1,2,2,2,1,1,,1,2
7014,0,2,2,1,2,2,2,4,3,1,1,2,1,,2,1
7015,1,4,,1,5,,5,4,2,2,4,3,2,,2,5
7016,1,3,,1,6,2,4,5,2,4,4,2,1,2,4,2
7017,0,5,,1,3,1,2,3,3,2,2,2,2,3,2,2
7018,0,5,2,,4,1,3,3,3,1,3,4,2,,1,1
7019,0,2,1,1,3,1,2,3,3,3,2,2,2,,3,3
702,1,3,1,,2,3,2,2,4,2,2,2,2,,2,2
7020,0,2,2,1,1,1,4,1,4,1,1,1,1,,4,1
7021,1,5,2,1,2,1,5,1,5,1,1,2,1,,5,5
7022,1,2,1,1,1,5,1,5,3,2,1,1,1,,4,2
7023,0,2,,1,1,,2,3,2,1,1,1,1,,3,1
7024,0,5,2,1,2,,3,4,3,3,3,3,2,4,3,2
7025,1,2,,1,2,3,2,4,4,2,2,3,2,,5,2
7026,0,2,,1,2,1,2,2,2,1,1,1,2,,2,1
7027,0,3,1,3,4,1,4,3,1,1,4,1,2,4,1,1
7028,1,4,1,,2,2,5,4,4,1,3,4,1,,5,5
7029,0,5,2,1,2,1,4,2,2,1,4,2,2,,2,2
703,0,3,2,1,3,3,4,2,3,1,2,4,2,5,2,2
7030,1,1,1,1,1,,1,1,3,1,1,1,1,1,1,1
7031,0,2,2,,1,3,1,1,1,1,1,1,1,,1,1
7032,1,3,,1,3,2,3,3,2,2,3,3,2,2,3,3
7033,0,2,1,1,3,1,1,2,1,1,1,2,1,,1,1
7034,0,4,1,,2,1,2,3,3,3,3,1,1,,4,3
7035,0,5,,1,2,,1,1,1,1,1,1,1,,1,1
7036,0,2,,,3,,2,2,3,1,1,1,4,,3,1
7037,1,4,2,1,5,3,3,1,2,5,2,4,2,,3,2
7038,0,6,2,1,2,3,1,1,2,2,1,2,1,,2,1
7039,0,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1
704,1,2,1,2,1,5,1,1,1,2,1,1,1,,1,1
7040,0,5,2,1,4,3,1,2,3,1,1,1,1,,1,1
7041,1,1,1,,2,1,2,1,1,1,1,4,1,,3,2
7042,1,5,2,1,2,1,3,3,3,2,5,4,1,3,3,2
7043,0,3,1,1,1,4,1,1,2,1,1,1,1,1,1,1
7044,0,2,1,,1,2,1,1,2,1,1,4,1,,3,2
7045,0,6,4,1,1,2,1,1,1,2,4,1,1,,1,1
7046,1,4,2,1,6,,5,4,3,3,5,3,2,4,3,2
7047,1,3,2,1,2,3,4,4,4,5,5,2,3,3,3,2
7048,0,3,2,1,5,1,1,1,1,1,1,2,1,,2,1
7049,1,3,2,1,3,2,1,4,4,4,4,2,1,4,4,4
705,1,1,2,1,2,4,4,2,1,1,4,2,2,2,2,2
7050,0,1,1,,1,1,2,1,3,2,1,1,1,,1,1
7051,1,3,2,1,2,3,1,3,1,2,1,4,1,,2,2
7052,0,2,2,1,2,1,2,4,4,2,2,4,2,,2,2
7053,0,5,2,1,3,1,3,1,1,1,3,1,3,1,1,1
7054,0,4,2,1,2,1,2,2,2,1,1,1,1,2,2,2
7055,0,5,2,1,3,1,1,1,2,1,1,1,1,1,1,1
7056,1,1,2,,2,1,3,5,3,3,5,1,1,,1,2
7057,1,2,2,1,2,1,2,2,2,1,1,1,2,2,2,1
7058,0,3,2,1,4,,1,2,1,2,1,1,1,2,1,1
7059,0,2,1,1,3,2,1,1,1,2,1,2,2,,1,1
706,1,0,2,3,5,5,3,4,2,4,4,2,2,5,4,2
7060,1,2,1,1,3,4,1,4,4,1,1,1,1,,1,1
7061,0,3,,1,3,1,5,3,5,1,2,3,1,,1,3
7062,0,5,2,1,5,2,1,1,1,1,1,1,1,1,1,1
7063,1,2,1,,1,3,3,3,2,3,1,2,3,,3,3
7064,0,2,1,1,3,2,3,4,4,2,2,3,2,,5,3
7065,0,5,2,1,3,2,1,1,5,1,1,1,1,,1,1
7066,0,1,2,,1,2,1,3,2,1,1,2,1,,2,4
7067,1,2,2,1,3,3,1,1,1,5,1,3,1,,1,1
7068,1,6,2,1,8,1,5,5,5,4,5,3,2,,5,4
7069,1,2,1,1,2,4,2,1,1,1,2,1,1,,2,2
707,1,2,1,,2,6,3,4,2,2,5,2,1,,2,2
7070,0,3,2,,6,4,1,1,2,1,4,2,1,,1,1
7071,0,1,2,,2,1,3,4,3,4,1,1,1,,1,2
7072,1,3,1,2,4,2,4,2,2,2,5,2,2,,2,4
7073,0,2,1,1,1,3,1,5,1,1,1,1,1,,1,1
7074,0,5,1,1,3,2,1,1,2,2,2,4,1,3,2,2
7075,1,3,1,,4,3,2,1,2,1,4,4,1,,1,3
7076,0,2,1,1,1,3,1,1,1,1,3,1,1,,2,2
7077,1,2,1,1,2,3,4,3,4,3,3,4,1,,3,3
7078,0,3,2,2,2,2,2,2,2,2,1,4,1,,2,2
7079,1,3,1,,3,,5,2,4,1,5,2,3,,1,3
708,0,3,1,,4,6,1,1,1,1,5,1,1,,1,1
7080,0,3,1,1,1,3,1,1,1,1,1,1,1,,1,1
7081,0,2,1,1,3,2,2,1,2,1,1,3,2,,4,2
7082,1,5,2,1,4,,2,2,2,2,2,2,2,,2,5
7083,0,3,2,1,1,1,1,1,1,1,1,1,1,,1,1
7084,0,2,1,1,1,1,1,1,2,1,2,2,1,,2,1
7085,1,4,2,1,6,,4,2,2,2,2,3,2,4,2,2
7086,1,5,2,1,4,2,3,3,2,3,4,4,2,,3,3
7087,1,2,1,,3,2,2,1,4,2,2,2,2,,2,2
7088,1,2,1,1,3,1,1,2,3,2,1,2,1,,2,2
7089,0,2,2,1,2,2,4,5,5,2,1,2,2,5,2,3
709,0,4,1,,5,2,1,2,2,1,4,1,1,,1,1
7090,1,3,1,,4,6,1,1,1,3,1,1,1,,2,1
7091,0,5,2,1,1,2,1,1,1,1,1,1,1,,1,1
7092,0,2,1,,2,2,1,1,2,2,4,1,1,,1,2
7093,0,4,2,1,5,2,3,2,2,2,2,4,3,,2,2
7094,0,4,2,1,4,1,2,3,2,3,2,2,1,,2,2
7095,0,5,1,1,2,2,2,2,2,1,2,1,1,,2,1
7096,0,2,,1,2,,5,1,2,1,1,2,1,,4,1
7097,0,2,,1,3,3,1,3,1,1,1,1,1,,1,1
7098,0,2,2,,2,1,1,1,1,1,1,2,1,,1,1
7099,0,3,,1,3,3,1,1,1,2,1,1,1,,1,1
71,0,3,1,,4,1,2,1,2,3,3,2,1,,2,1
710,0,5,2,,4,2,1,3,3,1,4,1,1,,1,1
7100,1,2,2,,2,2,5,3,2,1,5,3,2,,4,4
7101,0,3,,1,3,,4,5,4,2,4,3,2,,2,4
7102,1,5,2,1,2,1,5,5,1,1,1,2,2,,4,4
7103,1,4,,1,3,2,4,3,3,3,2,4,3,,5,3
7104,0,3,2,1,3,2,2,4,3,1,2,1,3,1,3,1
7105,1,3,1,1,3,,5,5,1,5,4,3,1,4,2,5
7106,0,4,2,2,2,2,2,1,2,2,2,3,2,2,2,2
7107,0,4,,2,2,,4,1,3,3,1,4,1,3,1,2
7108,0,5,2,1,2,4,2,2,2,2,2,1,2,2,2,2
7109,1,4,1,1,5,1,5,3,5,5,4,3,3,4,5,3
711,0,4,2,1,2,1,2,2,2,1,2,1,1,,1,1
7110,1,2,2,1,3,3,3,3,3,2,1,4,1,1,3,3
7111,1,6,1,1,5,1,5,2,5,2,5,3,2,2,2,5
7112,1,3,,1,4,,3,1,2,2,2,3,2,2,3,2
7113,0,3,1,1,4,1,5,1,5,1,2,3,1,3,2,5
7114,0,1,2,1,1,2,2,3,3,1,2,1,1,3,1,1
7115,0,2,2,1,4,2,5,3,1,1,2,2,1,2,5,2
7116,0,5,1,,2,4,1,3,4,1,1,4,1,,1,1
7117,0,4,2,1,2,1,1,2,2,1,3,4,1,2,2,2
7118,1,3,1,1,5,2,5,4,5,5,2,3,2,5,5,5
7119,0,4,2,1,2,1,1,1,3,1,1,1,1,2,1,1
712,1,6,,1,8,,5,4,5,2,2,4,4,,5,4
7120,1,5,1,1,6,1,2,2,2,3,2,2,2,1,2,2
7121,0,5,1,1,8,3,1,1,1,1,1,1,1,1,1,1
7122,0,5,1,1,6,1,1,1,2,1,1,2,2,1,1,1
7123,1,2,4,1,2,2,5,4,4,1,5,3,4,3,4,5
7124,1,1,2,1,1,1,2,3,2,3,1,4,2,1,1,1
7125,1,5,1,1,6,3,1,2,2,2,2,1,1,2,2,1
7126,1,6,2,,5,2,1,2,1,2,1,1,1,,2,2
7127,0,3,2,2,4,3,2,1,2,1,1,4,1,,1,2
7128,0,6,1,1,8,1,1,2,1,1,2,1,5,2,1,2
7129,0,3,1,1,1,2,1,1,1,1,1,1,5,1,5,1
713,0,5,2,1,2,2,1,3,2,2,1,1,1,,1,1
7130,0,4,2,1,3,1,2,2,3,2,1,4,3,3,2,2
7131,0,5,1,1,4,1,4,1,4,2,4,3,1,,1,1
7132,0,5,1,1,4,1,1,1,4,2,2,1,1,3,1,4
7133,0,3,1,1,1,1,2,2,2,1,2,2,1,1,2,2
7134,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7135,1,4,1,1,2,2,2,3,2,3,4,4,1,3,3,1
7136,0,6,1,1,6,1,1,5,5,1,2,4,2,,2,1
7137,1,3,1,1,6,1,1,2,2,2,1,2,2,2,1,1
7138,1,3,1,,5,1,2,1,2,2,4,2,1,,2,1
7139,0,5,2,2,1,2,1,1,1,2,1,3,1,,1,1
714,0,5,2,2,5,1,1,1,2,2,1,1,1,,1,1
7140,0,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1
7141,0,3,1,,2,1,1,1,2,1,1,1,1,,1,1
7142,1,4,2,2,4,1,1,1,2,2,1,1,1,,1,1
7143,1,5,2,1,5,1,5,2,2,2,2,3,2,4,4,2
7144,0,3,1,2,2,4,1,1,1,1,1,1,1,,1,1
7145,0,4,2,1,5,2,1,1,1,1,5,2,1,,1,1
7146,1,6,,1,6,5,4,2,3,2,5,3,1,,4,4
7147,1,3,1,1,5,2,5,5,4,2,2,3,2,,5,5
7148,1,5,2,1,3,2,3,2,2,2,2,3,2,3,2,2
7149,1,1,2,,1,5,1,1,1,1,1,1,1,,1,1
715,1,3,1,1,2,4,1,4,1,1,1,1,1,,2,1
7150,1,5,,,5,,3,2,2,1,4,3,1,,2,2
7151,0,4,1,1,2,2,3,2,4,2,2,4,1,,2,2
7152,1,2,1,1,3,1,2,1,4,3,1,1,2,,2,1
7153,1,5,2,,2,3,1,1,1,1,1,4,1,,1,1
